,Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
1355,Bonasa umbellus,aves,galliformes,phasianidae,0.0,0.0,4.0,45.0,0.6,0,0,0.0,1.0,23.5,11.5,11.0,0,0,0,0,0,0,0,0,1,0,0,1,0
1356,Buteo lineatus,aves,accipitriformes,accipitridae,2.0,0.0,22.5,49.5,0.625,0,0,1.0,0.0,30.5,3.5,126.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1357,Dacelo novaeguineae,aves,coraciiformes,alcedinidae,1.0,0.0,15.5,40.5,0.395,1,0,1.0,0.0,26.5,3.0,80.5,0,0,0,0,1,0,0,0,0,0,0,1,1
1358,Cyanocitta cristata,aves,passeriformes,corvidae,1.0,0.0,16.5,26.0,0.085,1,0,0.0,0.0,17.0,4.5,45.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1359,Conuropsis carolinensis,aves,psittaciformes,psittacidae,,1.0,35.0,33.0,0.28,1,0,2.0,0.0,23.0,3.5,18.5,0,0,0,0,0,0,0,0,0,0,0,1,0
1360,Cyanocitta stelleri,aves,passeriformes,corvidae,2.0,0.0,16.0,32.0,0.12,1,0,0.0,0.0,16.0,4.0,42.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1361,Oriolus oriolus,aves,passeriformes,oriolidae,1.0,0.0,10.0,24.5,0.066,1,0,0.0,0.0,16.5,4.0,18.0,1,0,1,1,0,0,0,0,0,0,0,1,1
1362,Anser indicus,aves,anseriformes,anatidae,0.0,0.0,20.0,73.5,2.0,1,0,2.0,0.0,29.0,5.5,72.5,0,0,1,0,0,0,0,0,0,0,0,1,1
1363,Micrathene whitneyi,aves,strigiformes,strigidae,0.0,0.0,6.5,13.0,0.04,0,1,0.0,0.0,21.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1364,Anas rubripes,aves,anseriformes,anatidae,0.0,0.0,26.0,56.5,0.3605,1,0,0.0,0.0,25.5,10.0,42.0,0,0,0,1,0,0,0,0,0,0,0,1,0
1365,Morus bassanus,aves,suliformes,sulidae,2.0,0.0,27.0,93.5,2.5,1,0,1.0,0.0,44.0,1.0,7.0,1,0,0,1,0,0,0,0,1,0,0,1,1
1366,Goura victoria,aves,columbiformes,columbidae,0.0,0.0,22.5,74.0,3.0,1,0,2.0,0.0,30.0,1.0,91.0,0,0,1,0,1,0,0,0,0,0,0,0,1
1367,Buteo solitarius,aves,accipitriformes,accipitridae,1.0,0.0,17.0,43.0,0.523,0,0,1.0,0.0,38.0,2.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1368,Falco mexicanus,aves,falconiformes,falconidae,2.0,0.0,14.0,42.0,0.76,0,0,1.0,0.0,31.0,4.0,65.0,0,0,0,0,0,0,0,0,0,1,0,1,0
1369,Falco rufigularis,aves,falconiformes,falconidae,0.0,0.0,15.0,26.5,0.175,0,0,1.0,0.0,38.5,2.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1370,Athene cunicularia,aves,strigiformes,strigidae,0.0,0.0,9.5,23.5,0.19,1,0,1.0,0.0,24.5,8.0,90.0,0,0,0,0,0,0,0,0,0,1,0,1,1
1371,Aphelocoma californica,aves,passeriformes,corvidae,1.0,0.0,14.0,29.0,0.08,1,0,0.0,0.0,16.0,5.0,150.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1372,Strigops habroptilus,aves,psittaciformes,strigopidae,2.0,1.0,52.5,61.0,2.0,0,1,2.0,1.0,30.0,2.5,180.0,0,0,0,0,1,0,0,0,0,0,0,1,0
1373,Parabuteo unicinctus,aves,accipitriformes,accipitridae,0.0,0.0,19.5,52.5,0.2735,1,0,1.0,0.0,33.5,3.0,47.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1374,Numida meleagris,aves,galliformes,numididae,1.0,0.0,13.5,,1.0,1,0,0.0,0.0,27.0,9.0,62.5,1,0,0,0,0,0,0,0,0,0,0,0,1
1375,Coturnix japonica,aves,galliformes,phasianidae,0.0,0.0,4.0,17.0,0.095,1,0,0.0,0.0,16.0,12.0,,0,0,1,0,0,0,0,0,0,0,0,1,1
1376,Quiscalus quiscula,aves,passeriformes,icteridae,0.0,0.0,22.0,31.0,0.108,1,0,0.0,0.0,13.0,5.5,13.5,0,0,0,0,0,0,0,0,0,0,0,1,0
1377,Accipiter gentilis,aves,accipitriformes,accipitridae,,0.0,24.0,57.5,0.251,0,0,1.0,0.0,32.5,3.0,77.5,1,0,1,1,0,0,0,0,0,0,0,1,0
1378,Branta leucopsis,aves,anseriformes,anatidae,2.0,0.0,24.0,62.5,1.5,1,0,2.0,0.0,25.0,4.0,42.5,0,0,0,1,0,0,0,0,1,0,1,1,0
1379,Plegadis falcinellus,aves,pelecaniformes,threskiornithidae,0.0,0.0,26.0,57.0,0.7275,1,0,0.0,0.0,21.5,3.5,45.5,1,0,1,1,1,0,0,0,0,0,0,1,1
1380,Chroicocephalus ridibundus,aves,charadriiformes,laridae,,0.0,32.0,41.0,0.295,1,0,0.0,0.0,24.0,2.0,35.0,1,0,1,1,1,0,0,0,1,0,0,1,1
1381,Buteo galapagoensis,aves,accipitriformes,accipitridae,1.0,1.0,24.0,51.5,0.4225,1,0,1.0,1.0,38.0,2.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382,Ara ambiguus,aves,psittaciformes,psittacidae,0.0,1.0,65.0,87.5,1.0,1,0,2.0,0.0,26.0,2.5,133.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383,Aythya fuligula,aves,anseriformes,anatidae,1.0,0.0,4.0,43.5,0.2805,1,0,0.0,0.0,27.0,9.0,91.0,1,0,1,1,0,0,0,0,1,0,0,1,1
1384,Anas wyvilliana,aves,anseriformes,anatidae,0.0,1.0,15.5,45.0,0.532,1,0,0.0,0.0,28.0,6.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385,Ninox novaeseelandiae,aves,strigiformes,strigidae,1.0,0.0,8.0,27.5,0.178,1,1,0.0,0.0,30.0,2.5,,0,0,0,0,1,0,0,0,0,0,0,1,0
1386,Terathopius ecaudatus,aves,accipitriformes,accipitridae,0.0,0.0,27.0,62.5,2.0,1,0,1.0,0.0,55.0,1.0,120.0,1,0,1,0,0,0,0,0,0,0,0,0,1
1387,Poicephalus senegalus,aves,psittaciformes,psittacidae,0.0,0.0,37.5,22.5,0.145,1,0,2.0,,27.5,3.5,84.0,1,0,0,0,0,0,0,0,0,0,0,0,1
1388,Prosthemadera novaeseelandiae,aves,passeriformes,meliphagidae,0.0,0.0,12.0,29.5,0.104,1,0,2.0,0.0,13.5,3.0,,0,0,0,0,1,0,0,0,0,0,0,1,0
1389,Caloenas nicobarica,aves,columbiformes,columbidae,0.0,0.0,11.5,40.0,0.53,1,0,2.0,0.0,14.0,1.0,90.0,0,0,1,0,1,0,0,0,0,0,0,0,1
1390,Apteryx mantelli,aves,apterygiformes,apterygidae,1.0,1.0,35.0,,2.0,0,1,1.0,0.0,82.5,2.0,28.0,0,0,0,0,1,0,0,0,0,0,0,1,0
1391,Porphyrio martinicus,aves,gruiformes,rallidae,0.0,0.0,22.0,31.5,0.223,0,0,0.0,0.0,19.0,7.5,63.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1392,Coracias caudatus,aves,coraciiformes,coraciidae,1.0,0.0,10.0,37.0,0.104,0,0,1.0,0.0,23.0,3.0,49.0,1,0,0,0,0,0,0,0,0,0,0,1,1
1393,Nipponia nippon,aves,pelecaniformes,threskiornithidae,2.0,1.0,26.0,78.0,1.0,1,0,1.0,0.0,,3.5,45.0,0,0,1,0,0,0,0,0,0,0,0,1,0
1394,Leucophaeus atricilla,aves,charadriiformes,laridae,2.0,0.0,18.5,38.5,0.287,1,0,1.0,0.0,21.0,3.5,35.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1395,Lophura nycthemera,aves,galliformes,phasianidae,0.0,0.0,17.5,90.0,1.5,1,0,2.0,1.0,,7.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
1396,Falco femoralis,aves,falconiformes,falconidae,0.0,0.0,12.0,41.0,0.334,1,0,1.0,0.0,30.0,2.5,31.5,0,0,0,0,0,0,0,0,0,1,0,0,1
1397,Falco sparverius,aves,falconiformes,falconidae,1.0,0.0,14.0,26.5,0.1225,0,0,1.0,0.0,30.0,5.0,45.5,0,0,0,0,0,0,0,0,0,1,0,1,1
1398,Perisoreus canadensis,aves,passeriformes,corvidae,0.0,0.0,19.0,29.0,0.0675,1,0,0.0,0.0,,3.5,60.0,0,0,0,0,0,0,0,0,1,0,0,1,0
1399,Fratercula arctica,aves,charadriiformes,alcidae,0.0,1.0,25.0,29.0,0.5,1,0,1.0,0.0,42.0,1.0,42.0,1,0,0,1,0,0,0,0,0,0,1,1,0
1400,Buteo swainsoni,aves,accipitriformes,accipitridae,1.0,0.0,17.5,49.5,0.5,1,0,1.0,0.0,34.5,2.5,31.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1401,Falco columbarius,aves,falconiformes,falconidae,1.0,0.0,8.5,28.5,0.2125,0,0,1.0,0.0,30.0,4.5,56.0,1,0,1,1,0,0,0,0,1,0,1,1,1
1402,Strix uralensis,aves,strigiformes,strigidae,1.0,0.0,24.0,56.0,0.226,0,1,1.0,0.0,31.5,3.5,90.0,0,0,1,1,0,0,0,0,0,0,0,1,0
1403,Strix varia,aves,strigiformes,strigidae,2.0,0.0,16.5,51.5,0.2345,0,1,1.0,0.0,28.0,2.5,180.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1404,Eumomota superciliosa,aves,coraciiformes,momotidae,1.0,0.0,16.0,34.0,0.065,1,0,0.0,0.0,21.0,4.5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405,Fulmarus glacialis,aves,procellariiformes,procellariidae,2.0,0.0,42.0,44.5,0.725,1,1,1.0,0.0,52.0,1.0,72.5,0,0,1,1,0,0,0,0,1,0,1,1,0
1406,Pandion haliaetus,aves,accipitriformes,pandionidae,2.0,0.0,16.0,58.0,1.0,0,0,1.0,0.0,39.0,3.0,4.5,1,0,1,1,1,0,0,0,1,0,0,1,1
1407,Surnia ulula,aves,strigiformes,strigidae,1.0,0.0,10.0,40.5,0.32,0,0,1.0,0.0,27.5,9.0,75.0,0,0,1,1,0,0,0,0,1,0,1,1,0
1408,Pagodroma nivea,aves,procellariiformes,procellariidae,1.0,0.0,17.0,38.5,0.33,1,0,1.0,0.0,45.0,1.0,56.0,0,1,0,0,0,0,0,0,0,0,1,0,0
1409,Strix aluco,aves,strigiformes,strigidae,1.0,0.0,15.5,41.0,0.5925,0,1,1.0,0.0,28.5,4.0,90.0,1,0,1,1,0,0,0,0,0,0,0,1,0
1410,Bucorvus leadbeateri,aves,bucerotiformes,bucorvidae,0.0,1.0,60.0,109.5,4.0,1,0,1.0,0.0,42.5,2.0,547.5,1,0,0,0,0,0,0,0,0,0,0,1,1
1411,Elanus axillaris,aves,accipitriformes,accipitridae,2.0,0.0,6.0,36.5,0.28,1,0,1.0,0.0,30.0,3.5,72.0,0,0,0,0,1,0,0,0,0,0,0,1,1
1412,Ninox connivens,aves,strigiformes,strigidae,0.0,0.0,15.0,415.0,0.67,1,1,1.0,0.0,37.0,2.5,,0,0,1,0,1,0,0,0,0,0,0,1,1
1413,Perdix perdix,aves,galliformes,phasianidae,0.0,0.0,4.0,30.0,0.4425,1,0,0.0,0.0,24.0,20.0,,0,0,1,1,0,0,0,0,0,0,0,1,0
1414,Archilochus colubris,aves,apodiformes,trochilidae,2.0,0.0,7.0,8.0,0.004,0,0,2.0,1.0,12.0,2.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1415,Glaucidium californicum,aves,strigiformes,strigidae,2.0,0.0,6.5,16.0,0.0675,0,0,1.0,0.0,,4.5,55.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1416,Vanellus armatus,aves,charadriiformes,charadriidae,2.0,0.0,15.0,,,1,0,0.0,0.0,29.5,2.5,70.0,1,0,0,0,0,0,0,0,0,0,0,1,1
1417,Turdus migratorius,aves,passeriformes,turdidae,2.0,0.0,8.0,25.5,0.0765,1,0,0.0,0.0,14.0,4.0,28.0,0,0,0,0,0,0,0,0,0,0,1,1,1
1418,Icterus galbula,aves,passeriformes,icteridae,1.0,0.0,13.0,19.5,0.032,0,0,0.0,0.0,13.0,5.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1419,Pulsatrix perspicillata,aves,strigiformes,strigidae,0.0,0.0,30.0,46.5,0.227,0,1,1.0,0.0,35.0,1.5,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1420,Passerina caerulea,aves,passeriformes,cardinalidae,2.0,0.0,6.0,16.5,0.0285,1,0,0.0,0.0,11.5,4.0,9.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1421,Pharomachrus mocinno,aves,trogoniformes,trogonidae,0.0,0.0,6.5,38.0,0.195,0,0,0.0,0.0,18.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
1422,Calypte anna,aves,apodiformes,trochilidae,2.0,0.0,8.0,10.5,0.004,0,0,2.0,1.0,16.5,2.0,20.5,0,0,0,0,0,0,0,0,1,0,0,1,0
1423,Pyrocephalus obscurus,aves,passeriformes,tyrannidae,2.0,0.0,5.0,13.5,0.0125,0,0,0.0,0.0,14.0,3.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1424,Apteryx haastii,aves,apterygiformes,apterygidae,0.0,1.0,35.0,,2.0,0,1,0.0,0.0,80.0,1.0,360.0,0,0,0,0,1,0,0,0,0,0,0,1,1
1425,Apteryx australis,aves,apterygiformes,apterygidae,0.0,1.0,30.0,50.0,2.5,1,1,1.0,0.0,90.0,1.5,365.0,0,0,0,0,1,0,0,0,0,0,0,1,0
1426,Strix occidentalis,aves,strigiformes,strigidae,0.0,0.0,18.5,,0.6,0,1,1.0,0.0,30.0,3.0,135.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1427,Corythaeola cristata,aves,musophagiformes,musophagidae,1.0,0.0,30.0,73.0,0.4005,1,0,2.0,0.0,30.0,2.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,1
1428,Ninox strenua,aves,strigiformes,strigidae,1.0,0.0,15.0,55.0,1.5,1,1,1.0,0.0,37.0,2.0,,0,0,0,0,1,0,0,0,0,0,0,1,0
1429,Buteo platypterus,aves,accipitriformes,accipitridae,2.0,0.0,15.0,38.0,0.4125,0,0,1.0,0.0,28.0,2.5,38.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1430,Selasphorus calliope,aves,apodiformes,trochilidae,1.0,0.0,8.0,8.5,0.0025,0,0,2.0,1.0,15.5,2.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1431,Mycteria leucocephala,aves,ciconiiformes,ciconiidae,0.0,0.0,28.0,,2.5,1,0,1.0,0.0,30.0,3.0,60.0,0,0,1,0,0,0,0,0,0,0,0,0,1
1432,Geococcyx californianus,aves,cuculiformes,cuculidae,1.0,0.0,7.5,57.0,0.3795,1,0,1.0,0.0,20.0,4.5,53.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1433,Archilochus alexandri,aves,apodiformes,trochilidae,2.0,0.0,10.5,8.5,0.003,0,0,2.0,1.0,14.0,2.0,21.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1434,Somateria fischeri,aves,anseriformes,anatidae,0.0,0.0,8.0,54.0,1.0,1,0,0.0,0.0,24.0,4.5,53.0,0,0,1,0,0,0,0,0,1,0,1,0,0
1435,Leipoa ocellata,aves,galliformes,megapodiidae,0.0,1.0,25.0,580.0,1.5,0,0,0.0,0.0,75.0,16.0,,0,0,0,0,1,0,0,0,0,0,0,1,1
1436,Nestor notabilis,aves,psittaciformes,nestoridae,0.0,1.0,32.0,48.0,0.9,1,0,0.0,0.0,25.5,3.5,126.0,0,0,0,0,1,0,0,0,0,0,0,1,0
1437,Apteryx rowi,aves,apterygiformes,apterygidae,2.0,1.0,41.0,,1.5,0,1,1.0,0.0,77.5,1.0,31.5,0,0,0,0,1,0,0,0,0,0,0,1,0
1438,Momotus coeruliceps,aves,coraciiformes,momotidae,0.0,0.0,20.0,40.5,0.126,1,0,0.0,0.0,17.5,3.5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1439,Oxyura jamaicensis,aves,anseriformes,anatidae,0.0,0.0,7.5,385.0,0.56,1,1,0.0,0.0,24.0,10.0,24.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1440,Elanus leucurus,aves,accipitriformes,accipitridae,2.0,0.0,6.0,39.0,0.315,1,0,1.0,0.0,26.5,4.0,60.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1441,Ramphastos toco,aves,piciformes,ramphastidae,0.0,0.0,22.0,60.0,0.688,1,0,0.0,0.0,17.5,3.0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1442,Corvus corax,aves,passeriformes,corvidae,2.0,0.0,28.5,60.5,1.0,1,0,0.0,0.0,19.5,5.0,7.0,1,0,1,1,0,0,0,0,0,0,1,1,1
1443,Selasphorus rufus,aves,apodiformes,trochilidae,0.0,0.0,6.0,8.0,0.0035,0,0,2.0,1.0,13.0,2.5,21.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1444,Larus californicus,aves,charadriiformes,laridae,0.0,0.0,14.0,50.5,0.2155,1,0,1.0,0.0,24.0,2.5,35.0,0,0,0,0,0,0,0,0,1,0,0,1,0
1445,Mergus merganser,aves,anseriformes,anatidae,,0.0,13.0,65.0,1.0,1,0,1.0,0.0,31.5,11.5,65.0,0,0,1,1,0,0,0,0,0,0,0,1,0
1446,Neochmia temporalis,aves,passeriformes,estrildidae,1.0,0.0,6.5,11.5,0.011,1,0,2.0,,13.5,5.0,28.0,0,0,0,0,1,0,0,0,0,0,0,1,1
1447,Mimus polyglottos,aves,passeriformes,mimidae,1.0,0.0,14.0,24.0,0.049,0,0,0.0,0.0,14.0,4.0,12.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1448,Circus pygargus,aves,accipitriformes,accipitridae,0.0,0.0,16.0,45.0,0.305,1,0,1.0,0.0,33.5,4.0,49.0,1,0,1,1,0,0,0,0,1,0,0,1,1
1449,Sayornis phoebe,aves,passeriformes,tyrannidae,2.0,0.0,10.0,15.5,0.0185,0,0,0.0,0.0,16.0,4.0,15.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1450,Lophodytes cucullatus,aves,anseriformes,anatidae,2.0,0.0,12.0,44.5,0.666,1,0,1.0,0.0,30.0,11.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1451,Phasianus colchicus,aves,galliformes,phasianidae,0.0,0.0,10.5,69.5,1.5,1,0,0.0,1.0,24.5,11.5,105.0,0,0,1,1,0,0,0,0,0,0,0,1,1
1452,Myiopsitta monachus,aves,psittaciformes,psittacidae,2.0,0.0,25.0,29.0,0.105,1,0,2.0,0.0,24.0,8.5,45.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1453,Circus cyaneus,aves,accipitriformes,accipitridae,0.0,0.0,12.0,46.5,0.52,1,0,1.0,0.0,31.5,6.0,36.0,1,0,1,1,0,0,0,0,1,0,0,1,1
1454,Macronectes giganteus,aves,procellariiformes,procellariidae,2.0,0.0,25.0,92.5,3.5,1,0,1.0,0.0,60.5,1.0,118.0,1,1,0,0,1,0,0,0,0,0,1,1,0
1455,Clangula hyemalis,aves,anseriformes,anatidae,0.0,1.0,15.0,520.0,0.74,1,0,1.0,0.0,26.5,7.0,37.5,0,0,1,1,0,0,0,0,1,0,1,1,0
1456,Aythya collaris,aves,anseriformes,anatidae,2.0,0.0,12.5,42.5,0.7,1,0,0.0,0.0,27.0,9.0,52.0,0,0,0,0,0,0,0,0,1,0,0,1,1
1457,Apteryx owenii,aves,apterygiformes,apterygidae,2.0,0.0,39.0,40.0,0.5,0,1,0.0,0.0,69.5,1.5,17.5,0,0,0,0,1,0,0,0,0,0,0,1,0
1458,Leucopsar rothschildi,aves,passeriformes,sturnidae,0.0,1.0,10.0,25.0,0.0925,1,0,0.0,0.0,13.5,2.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
1459,Tyrannus forficatus,aves,passeriformes,tyrannidae,0.0,0.0,12.5,192.0,0.0395,1,0,3.0,0.0,14.5,4.5,15.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1460,Accipiter striatus,aves,accipitriformes,accipitridae,2.0,0.0,8.0,30.0,0.1505,0,0,1.0,0.0,30.0,5.5,60.0,0,0,0,0,0,0,0,0,1,0,0,1,1
1461,Fratercula corniculata,aves,charadriiformes,alcidae,0.0,0.0,,38.5,0.5,1,0,1.0,0.0,41.0,1.0,40.0,0,0,1,1,0,0,0,0,0,0,1,1,0
1462,Pagophila eburnea,aves,charadriiformes,laridae,0.0,0.0,15.0,41.5,0.5675,1,0,1.0,0.0,25.0,2.0,42.0,0,0,1,1,0,0,0,0,1,0,1,0,0
1463,Aegolius acadicus,aves,strigiformes,strigidae,0.0,0.0,11.5,19.5,0.1025,0,1,1.0,0.0,27.0,5.0,49.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1464,Gavia immer,aves,gaviiformes,gaviidae,1.0,0.0,30.0,78.5,4.5,0,0,1.0,0.0,,2.0,60.0,0,0,0,1,0,0,0,0,0,0,1,1,1
1465,Aphelocoma coerulescens,aves,passeriformes,corvidae,0.0,1.0,9.5,25.5,0.079,1,0,0.0,0.0,17.0,3.5,70.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1466,Anser brachyrhynchus,aves,anseriformes,anatidae,2.0,0.0,20.0,67.5,2.0,1,0,2.0,0.0,26.5,6.0,56.0,0,0,0,1,0,0,0,0,1,0,1,1,0
1467,Psiloscops flammeolus,aves,strigiformes,strigidae,0.0,0.0,7.5,16.0,0.0575,1,1,0.0,0.0,26.0,3.0,28.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1468,Tympanuchus cupido,aves,galliformes,phasianidae,0.0,1.0,2.5,43.0,0.95,1,0,2.0,1.0,23.5,11.0,77.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1469,Ramphastos sulfuratus,aves,piciformes,ramphastidae,0.0,0.0,17.5,48.5,0.44,1,0,0.0,0.0,17.5,2.5,59.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1470,Larus occidentalis,aves,charadriiformes,laridae,2.0,0.0,20.0,61.5,0.4005,1,0,1.0,0.0,30.0,3.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1471,Athene noctua,aves,strigiformes,strigidae,1.0,0.0,9.0,22.0,0.18,0,0,1.0,0.0,28.5,4.0,59.5,1,0,1,1,0,0,0,0,0,0,0,1,1
1472,Aechmophorus occidentalis,aves,podicipediformes,podicipedidae,1.0,0.0,14.0,65.0,0.3985,0,0,1.0,0.0,24.5,3.5,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1473,Gallinula chloropus,aves,gruiformes,rallidae,1.0,0.0,3.0,34.0,0.346,0,0,0.0,0.0,21.0,,,1,0,1,1,0,0,0,0,0,0,0,1,1
1474,Platalea alba,aves,pelecaniformes,threskiornithidae,1.0,0.0,22.5,,1.5,1,0,1.0,0.0,29.0,4.0,25.0,1,0,0,0,0,0,0,0,0,0,0,1,1
1475,Leucopternis albicollis,aves,accipitriformes,accipitridae,0.0,0.0,20.0,49.0,0.7235,0,0,1.0,0.0,36.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
1476,Histrionicus histrionicus,aves,anseriformes,anatidae,2.0,0.0,13.0,405.0,0.6,1,0,1.0,0.0,28.0,6.5,60.0,0,0,1,1,0,0,0,0,1,0,1,1,0
1477,Aegolius funereus,aves,strigiformes,strigidae,1.0,0.0,7.5,24.5,0.154,0,1,1.0,0.0,29.0,4.5,63.0,0,0,1,1,0,0,0,0,0,0,0,1,0
1478,Geococcyx velox,aves,cuculiformes,cuculidae,1.0,0.0,7.5,48.5,0.1845,0,0,0.0,0.0,,3.0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1479,Podilymbus podiceps,aves,podicipediformes,podicipedidae,1.0,0.0,11.0,34.5,0.4105,0,0,0.0,0.0,23.0,6.5,28.0,0,0,0,0,0,0,0,0,1,0,0,1,1
1480,Nesoenas mayeri,aves,columbiformes,columbidae,1.0,1.0,14.0,37.0,0.35,1,0,2.0,0.0,14.0,2.0,38.5,1,0,0,0,0,0,0,0,0,0,0,0,1
1481,Gallinago gallinago,aves,charadriiformes,scolopacidae,0.0,0.0,10.0,26.0,0.11,1,0,1.0,0.0,19.5,4.0,15.0,1,0,1,1,0,0,0,0,0,0,1,1,1
1482,Empidonax virescens,aves,passeriformes,tyrannidae,1.0,0.0,10.5,14.0,0.0125,1,0,0.0,0.0,13.5,3.0,26.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1483,Apus apus,aves,apodiformes,apodidae,1.0,0.0,21.0,16.5,0.04,1,0,0.0,0.0,19.5,2.5,46.5,1,0,1,1,0,0,0,0,0,1,1,1,1
1484,Fratercula cirrhata,aves,charadriiformes,alcidae,0.0,0.0,20.0,38.0,0.77,1,0,1.0,0.0,45.0,1.0,47.5,0,0,1,0,0,0,0,0,0,0,1,1,0
1485,Megascops asio,aves,strigiformes,strigidae,0.0,0.0,17.0,20.5,0.1825,0,1,1.0,0.0,26.0,3.5,63.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1486,Selasphorus platycercus,aves,apodiformes,trochilidae,1.0,0.0,10.0,8.5,0.0035,0,0,2.0,1.0,17.5,2.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
1487,Pionus menstruus,aves,psittaciformes,psittacidae,0.0,0.0,40.0,28.0,0.2645,1,0,2.0,,,4.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1488,Coracias garrulus,aves,coraciiformes,coraciidae,0.0,0.0,9.5,30.5,0.0935,0,0,1.0,0.0,18.0,6.0,,1,0,1,1,0,0,0,0,0,0,0,1,1
1489,Turdus grayi,aves,passeriformes,turdidae,2.0,0.0,9.0,25.0,0.075,1,0,0.0,,,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
1490,Junco hyemalis,aves,passeriformes,passerellidae,1.0,0.0,7.0,15.0,0.024,1,0,0.0,0.0,12.5,4.0,12.5,0,0,0,0,0,0,0,0,0,0,1,1,0
1491,Aratinga nenday,aves,psittaciformes,psittacidae,2.0,0.0,20.0,28.5,0.14,1,0,2.0,0.0,22.0,3.5,56.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1492,Calidris canutus,aves,charadriiformes,scolopacidae,0.0,0.0,14.5,24.5,0.15,1,0,1.0,0.0,22.0,3.5,19.0,1,0,1,1,1,0,0,0,0,0,1,1,1
1493,Asio otus,aves,strigiformes,strigidae,0.0,0.0,27.5,35.5,0.2975,1,1,1.0,0.0,28.5,4.0,60.0,1,0,1,1,0,0,0,0,0,0,0,1,0
1494,Elanoides forficatus,aves,accipitriformes,accipitridae,2.0,0.0,6.0,59.0,0.455,1,0,1.0,0.0,,,53.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1495,Rynchops niger,aves,charadriiformes,laridae,0.0,0.0,20.0,45.0,0.3295,1,1,1.0,0.0,22.0,5.0,42.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1496,Pluvialis fulva,aves,charadriiformes,charadriidae,0.0,0.0,15.0,24.5,0.105,1,0,0.0,0.0,24.0,4.0,,1,0,1,1,1,0,0,0,0,0,1,1,1
